Date,Open,High,Low,Close,Volume
2023-12-19,258.65,254.65,250.85,253.44,114387807
2023-12-20,253.44,256.43,243.46,251.25,58595960
2023-12-21,251.25,261.66,250.3,250.8,98852189
2023-12-22,250.8,252.92,251.84,252.65,107628639
2023-12-25,252.65,259.26,248.55,251.55,56671203
2023-12-26,251.55,253.8,246.01,249.07,96606102
2023-12-27,249.07,251.0,244.7,248.37,91130558
2023-12-28,248.37,254.3,247.4,250.21,107827935
2023-12-29,250.21,256.03,246.53,248.26,83197175
2024-01-01,248.26,261.1,251.29,253.18,147645784
2024-01-02,253.18,256.21,250.42,253.83,95191244
2024-01-03,253.83,252.62,249.47,251.15,50917472
2024-01-04,251.15,255.82,250.62,254.22,55016239
2024-01-05,254.22,255.44,242.32,254.81,147840527
2024-01-08,254.81,261.37,250.17,255.36,146318451
2024-01-09,255.36,262.35,260.08,261.08,126116475
2024-01-10,261.08,266.6,260.0,266.4,111767845
2024-01-11,266.4,274.52,265.19,270.78,82833206
2024-01-12,270.78,272.78,264.77,266.84,53845474
2024-01-15,266.84,281.81,275.09,275.79,116974034
2024-01-16,275.79,278.17,273.75,274.55,78905854
2024-01-17,274.55,268.59,263.72,268.47,107705020
2024-01-18,268.47,280.77,266.92,274.35,63322450
2024-01-19,274.35,269.44,264.82,266.5,84671806
2024-01-22,266.5,273.04,264.55,267.9,67196045
2024-01-23,267.9,273.29,268.18,268.54,129612817
2024-01-24,268.54,279.22,270.45,275.62,120065015
2024-01-25,275.62,280.7,267.78,278.72,91385470
2024-01-26,278.72,276.14,267.23,276.12,73846147
2024-01-29,276.12,282.27,272.79,280.28,97640981
2024-01-30,280.28,275.82,262.81,273.69,98294317
2024-01-31,273.69,282.23,276.34,279.26,102139050
2024-02-01,279.26,299.07,279.7,291.31,67021093
2024-02-02,291.31,305.87,288.06,293.83,78413964
2024-02-05,293.83,314.74,295.14,296.58,125495233
2024-02-06,296.58,312.9,304.93,305.86,54975467
2024-02-07,305.86,310.37,302.85,305.69,52120711
2024-02-08,305.69,306.05,303.87,305.13,83993871
2024-02-09,305.13,307.63,298.09,303.15,56767567
2024-02-12,303.15,320.59,306.48,310.39,72632535
2024-02-13,310.39,316.19,307.43,311.18,65942096
2024-02-14,311.18,316.19,310.42,312.22,64058702
2024-02-15,312.22,310.23,306.57,309.77,78317302
2024-02-16,309.77,316.66,305.09,315.42,122555305
2024-02-19,315.42,323.58,312.98,317.2,100973241
2024-02-20,317.2,320.45,318.19,319.32,129723877
2024-02-21,319.32,335.9,317.78,325.81,121098148
2024-02-22,325.81,343.97,316.21,327.36,123199975
2024-02-23,327.36,330.3,323.72,327.27,54109404
2024-02-26,327.27,333.62,322.51,325.68,77758630
2024-02-27,325.68,328.1,316.59,325.81,141177996
2024-02-28,325.81,338.11,327.04,329.54,110043429
2024-02-29,329.54,335.78,333.35,333.56,140922358
2024-03-01,333.56,342.25,330.81,336.54,102177348
2024-03-04,336.54,351.12,330.58,340.89,146095359
2024-03-05,340.89,337.11,333.98,336.33,127281083
2024-03-06,336.33,341.29,328.9,334.57,144850294
2024-03-07,334.57,338.07,337.63,337.9,52873524
2024-03-08,337.9,341.46,332.1,340.17,76869644
2024-03-11,340.17,354.65,334.64,338.91,148882507
2024-03-12,338.91,358.93,341.54,344.87,55907726
2024-03-13,344.87,347.09,334.09,344.54,62537895
2024-03-14,344.54,347.37,336.73,344.9,138659025
2024-03-15,344.9,355.0,336.68,351.49,111980075
2024-03-18,351.49,358.14,347.6,355.35,149908344
2024-03-19,355.35,365.43,354.29,356.23,117573174
2024-03-20,356.23,364.15,351.54,356.63,109488479
2024-03-21,356.63,372.35,358.42,360.17,109892560
2024-03-22,360.17,365.82,363.32,363.64,125118156
2024-03-25,363.64,374.87,362.49,365.05,134805214
2024-03-26,365.05,387.49,364.85,367.75,148151244
2024-03-27,367.75,364.92,357.83,364.33,85980709
2024-03-28,364.33,360.08,355.66,357.21,95143490
2024-03-29,357.21,368.93,362.78,367.24,106740577
2024-04-01,367.24,368.38,362.89,364.45,110619173
2024-04-02,364.45,364.52,358.1,358.58,127314232
2024-04-03,358.58,364.54,356.32,361.33,55991305
2024-04-04,361.33,367.58,356.59,361.78,96015290
2024-04-05,361.78,364.05,359.47,362.38,131059517
2024-04-08,362.38,375.38,370.89,371.9,144287443
2024-04-09,371.9,386.72,367.95,374.23,52806284
2024-04-10,374.23,380.59,363.87,373.96,145625136
2024-04-11,373.96,391.87,368.99,379.26,116014115
2024-04-12,379.26,392.55,371.05,387.21,50113936
2024-04-15,387.21,396.71,384.29,392.13,97257306
2024-04-16,392.13,383.4,372.53,377.49,59382586
2024-04-17,377.49,397.12,385.57,391.38,142357494
2024-04-18,391.38,416.31,385.73,408.16,63575056
2024-04-19,408.16,417.91,410.8,413.78,53457521
2024-04-22,413.78,424.17,412.84,422.75,112098188
2024-04-23,422.75,427.03,414.34,423.93,110999279
2024-04-24,423.93,437.05,429.38,430.59,141822707
2024-04-25,430.59,444.52,423.14,426.35,55478878
2024-04-26,426.35,451.95,431.71,434.36,135512608
2024-04-29,434.36,446.91,432.1,438.92,128874382
2024-04-30,438.92,462.01,441.73,455.69,87434360
2024-05-01,455.69,453.05,437.62,451.32,124071229
2024-05-02,451.32,469.39,454.3,462.44,103005353
2024-05-03,462.44,491.39,462.93,476.56,52088618
2024-05-06,476.56,494.58,477.27,488.57,140809052
2024-05-07,488.57,485.31,477.56,479.5,140646071
2024-05-08,479.5,474.35,466.27,472.32,132272164
2024-05-09,472.32,466.49,460.92,464.94,56662064
2024-05-10,464.94,483.43,462.18,468.77,134634772
2024-05-13,468.77,498.92,486.29,487.18,101946342
2024-05-14,487.18,486.57,477.4,484.13,145562898
2024-05-15,484.13,501.63,481.44,487.38,91495670
2024-05-16,487.38,495.27,484.78,486.35,78618453
2024-05-17,486.35,508.7,474.85,484.17,127821196
2024-05-20,484.17,500.81,482.57,491.17,141735533
2024-05-21,491.17,506.92,485.88,492.42,124110701
2024-05-22,492.42,503.68,493.88,494.96,97453056
2024-05-23,494.96,500.07,488.96,492.2,56427095
2024-05-24,492.2,505.82,499.07,505.54,87086106
2024-05-27,505.54,504.75,491.82,502.83,98442092
2024-05-28,502.83,482.93,479.25,480.07,71588887
2024-05-29,480.07,512.63,463.61,483.69,55055769
2024-05-30,483.69,500.11,483.38,496.42,139947346
2024-05-31,496.42,504.06,486.19,495.59,103182422
2024-06-03,495.59,524.97,504.51,507.25,65272118
2024-06-04,507.25,523.43,515.79,517.29,97081025
2024-06-05,517.29,533.91,518.44,523.99,133260243
2024-06-06,523.99,542.54,528.88,531.32,78756261
2024-06-07,531.32,545.65,524.21,527.58,101923821
2024-06-10,527.58,543.77,527.53,542.37,85027732
2024-06-11,542.37,564.97,523.76,543.38,98883781
2024-06-12,543.38,550.01,532.34,535.31,111203758
2024-06-13,535.31,539.33,531.27,531.73,101982996
2024-06-14,531.73,535.54,529.99,532.81,53352214
2024-06-17,532.81,552.44,530.74,538.73,111395288
2024-06-18,538.73,571.9,544.5,553.51,71419897
2024-06-19,553.51,556.57,536.31,548.71,100758892
2024-06-20,548.71,582.76,540.11,555.95,138897082
2024-06-21,555.95,575.62,553.27,570.57,55125819
2024-06-24,570.57,581.41,563.13,574.49,68520171
2024-06-25,574.49,594.75,570.38,590.99,53503548
2024-06-26,590.99,591.5,579.32,584.69,102916829
2024-06-27,584.69,605.69,565.33,587.75,132031862
2024-06-28,587.75,609.61,581.26,599.29,138827492
2024-07-01,599.29,593.65,575.38,592.16,114990398
2024-07-02,592.16,601.3,585.9,593.55,85202256
2024-07-03,593.55,603.67,594.14,600.0,138200976
2024-07-04,600.0,605.04,587.06,600.0,145298192
2024-07-05,600.0,607.64,594.71,600.0,78529068
2024-07-08,600.0,601.48,583.9,589.22,75732334
2024-07-09,589.22,604.44,595.1,597.85,101039740
2024-07-10,597.85,612.97,590.49,600.0,144643444
2024-07-11,600.0,626.84,593.6,600.0,112325142
2024-07-12,600.0,602.11,593.29,599.4,79404164
2024-07-15,599.4,600.41,586.88,600.0,50685503
2024-07-16,600.0,609.87,581.57,600.0,143852920
2024-07-17,600.0,598.57,581.78,585.79,99035647
2024-07-18,585.79,593.18,590.27,591.16,54218346
2024-07-19,591.16,619.32,599.09,600.0,149797410
2024-07-22,600.0,602.16,591.42,600.0,61524217
2024-07-23,600.0,624.6,595.16,600.0,127657404
2024-07-24,600.0,604.32,588.26,599.2,102073536
2024-07-25,599.2,595.1,574.48,593.43,51765317
2024-07-26,593.43,597.58,579.62,593.35,82676719
2024-07-29,593.35,597.65,574.43,582.66,52416826
2024-07-30,582.66,611.31,594.74,600.0,128495583
2024-07-31,600.0,601.72,593.49,595.31,104248181
2024-08-01,595.31,591.61,569.64,579.81,98025351
2024-08-02,579.81,583.14,569.84,570.42,69828838
2024-08-05,570.42,568.76,546.19,561.58,60298825
2024-08-06,561.58,563.0,544.95,547.35,145382236
2024-08-07,547.35,556.28,542.34,555.3,129863165
2024-08-08,555.3,593.55,566.78,569.45,88854533
2024-08-09,569.45,561.88,556.26,559.1,52050053
2024-08-12,559.1,564.35,552.84,560.18,115586599
2024-08-13,560.18,563.25,538.75,557.97,95278419
2024-08-14,557.97,572.51,564.55,568.39,144483266
2024-08-15,568.39,587.29,578.07,584.36,89492703
2024-08-16,584.36,586.11,575.44,576.53,91321256
2024-08-19,576.53,564.59,554.84,559.9,84045431
2024-08-20,559.9,578.58,558.91,574.38,118412170
2024-08-21,574.38,587.62,564.81,582.1,91999675
2024-08-22,582.1,600.02,595.01,597.14,149825914
2024-08-23,597.14,613.39,581.65,597.1,115320191
2024-08-26,597.1,599.44,590.44,592.65,70410862
2024-08-27,592.65,609.72,592.47,597.12,142890104
2024-08-28,597.12,603.02,587.11,600.0,121264168
2024-08-29,600.0,613.22,590.95,597.88,119768650
2024-08-30,597.88,602.7,594.11,600.0,136817611
2024-09-02,600.0,604.3,595.34,600.0,91604850
2024-09-03,600.0,616.67,595.69,600.0,139130841
2024-09-04,600.0,600.98,586.81,600.0,93878697
2024-09-05,600.0,609.75,579.23,600.0,71691366
2024-09-06,600.0,617.94,570.85,600.0,56240327
2024-09-09,600.0,613.03,594.6,597.49,129966125
2024-09-10,597.49,606.08,582.9,596.77,63022270
2024-09-11,596.77,603.71,591.51,600.0,70638676
2024-09-12,600.0,608.55,582.7,600.0,133744525
2024-09-13,600.0,610.29,565.12,600.0,144064834
2024-09-16,600.0,586.39,559.48,582.03,142394931
2024-09-17,582.03,599.75,594.87,597.89,115034404
2024-09-18,597.89,614.23,592.72,600.0,115091864
2024-09-19,600.0,604.86,589.73,599.39,59472917
2024-09-20,599.39,609.39,592.49,593.42,113808437
2024-09-23,593.42,601.07,598.84,600.0,91505238
2024-09-24,600.0,593.66,581.42,588.76,81278965
2024-09-25,588.76,592.11,577.32,583.42,138862643
2024-09-26,583.42,576.78,564.6,573.05,124677234
2024-09-27,573.05,559.52,539.15,555.45,119294318
2024-09-30,555.45,540.95,530.88,535.58,111555999
2024-10-01,535.58,558.34,550.24,554.41,50287635
2024-10-02,554.41,558.37,540.37,545.47,133853589
2024-10-03,545.47,586.11,549.22,562.68,130443169
2024-10-04,562.68,567.86,557.27,557.89,69838558
2024-10-07,557.89,569.15,557.07,563.89,115743288
2024-10-08,563.89,579.41,541.08,566.77,120542942
2024-10-09,566.77,579.91,552.16,578.57,71219187
2024-10-10,578.57,590.71,558.82,583.5,89149527
2024-10-11,583.5,604.86,579.96,593.54,110251437
2024-10-14,593.54,599.12,595.95,596.62,96270592
2024-10-15,596.62,604.59,593.33,600.0,65393675
2024-10-16,600.0,629.15,592.04,600.0,62998017
2024-10-17,600.0,608.69,596.6,600.0,54102553
2024-10-18,600.0,629.96,593.76,600.0,63474284
2024-10-21,600.0,593.95,582.67,590.74,98617184
2024-10-22,590.74,600.67,583.55,600.0,54639022
2024-10-23,600.0,588.08,567.57,580.02,109042154
2024-10-24,580.02,578.15,570.2,574.41,72009867
2024-10-25,574.41,610.53,590.84,595.82,108765512
2024-10-28,595.82,624.31,585.66,600.0,109972646
2024-10-29,600.0,602.31,583.82,596.6,122564347
2024-10-30,596.6,621.95,598.34,599.05,86128129
2024-10-31,599.05,621.47,597.37,600.0,132320668
2024-11-01,600.0,600.93,595.37,600.0,91450835
2024-11-04,600.0,615.38,599.85,600.0,79609865
2024-11-05,600.0,634.42,585.4,600.0,60675927
2024-11-06,600.0,601.06,591.52,599.05,51462603
2024-11-07,599.05,595.33,590.91,592.49,147511084
2024-11-08,592.49,596.86,592.56,595.29,94378959
2024-11-11,595.29,613.26,580.96,591.29,139059475
2024-11-12,591.29,601.52,594.22,595.59,54776415
2024-11-13,595.59,603.03,597.18,600.0,127468612
2024-11-14,600.0,601.73,585.76,600.0,70901606
2024-11-15,600.0,617.24,586.02,600.0,60176828
2024-11-18,600.0,605.16,580.08,590.45,52872875
2024-11-19,590.45,604.34,598.92,599.8,74747780
2024-11-20,599.8,609.56,597.41,600.0,93762279
2024-11-21,600.0,610.48,587.88,600.0,119578794
2024-11-22,600.0,610.56,582.34,597.85,105394229
2024-11-25,597.85,609.09,598.52,600.0,125689368
2024-11-26,600.0,611.09,581.3,600.0,136266692
2024-11-27,600.0,602.42,573.22,589.6,55219574
2024-11-28,589.6,606.46,585.76,599.33,129622751
2024-11-29,599.33,600.75,582.98,600.0,64223887
2024-12-02,600.0,629.85,593.26,600.0,74928384
2024-12-03,600.0,611.5,579.24,599.33,61765788
2024-12-04,599.33,611.35,588.17,600.0,134850875
2024-12-05,600.0,617.02,597.4,600.0,75435339
2024-12-06,600.0,612.31,581.07,600.0,148121382
2024-12-09,600.0,605.65,600.0,600.0,99388645
2024-12-10,600.0,607.15,592.88,594.28,124954636
2024-12-11,594.28,602.06,574.97,600.0,76668885
2024-12-12,600.0,598.62,578.04,586.71,135044423
2024-12-13,586.71,602.65,563.72,594.07,93484059
2024-12-16,594.07,600.98,585.37,593.36,135543663
2024-12-17,593.36,614.43,597.65,600.0,106242142
2024-12-18,600.0,610.65,595.25,599.81,149699297
2024-12-19,599.81,595.68,570.15,593.55,59929645
2024-12-20,593.55,586.23,566.2,586.01,148506304
2024-12-23,586.01,602.78,589.47,589.92,95905971
2024-12-24,589.92,592.48,578.22,587.65,118571402
2024-12-25,587.65,616.39,587.87,600.0,113872938
2024-12-26,600.0,604.0,594.53,595.09,108576692
2024-12-27,595.09,608.36,595.51,600.0,120984280
2024-12-30,600.0,601.87,593.82,600.0,133377781
2024-12-31,600.0,601.46,583.75,591.16,135276678
